"multimodality","value"
0,0.01575
1,0.98175
2,0.0025
"multimodality","value"
0,0.01125
1,0.962
2,0.02675
"multimodality","value"
0,0.03225
1,0.9545
2,0.01325
"multimodality","value"
1,0.999
2,0.001
"multimodality","value"
0,0.00475
1,0.95875
2,0.03625
3,0.00025
"multimodality","value"
0,0.003
1,0.9855
2,0.01125
3,0.00025
"multimodality","value"
0,0.0435
1,0.943
2,0.013
3,5e-04
"multimodality","value"
0,0.05975
1,0.91225
2,0.028
"multimodality","value"
0,0.01825
1,0.9695
2,0.01125
3,0.001
"multimodality","value"
0,0.0185
1,0.9565
2,0.025
"multimodality","value"
0,0.00525
1,0.9795
2,0.01525
"multimodality","value"
0,0.08525
1,0.89675
2,0.0175
3,5e-04
"multimodality","value"
0,0.02525
1,0.964
2,0.0105
3,0.00025
"multimodality","value"
0,0.0095
1,0.9205
2,0.07
"multimodality","value"
0,0.02875
1,0.7805
2,0.1875
3,0.00325
"multimodality","value"
0,0.01225
1,0.8845
2,0.1015
3,0.0015
4,0.00025
"multimodality","value"
0,0.0095
1,0.98025
2,0.01
3,0.00025
"multimodality","value"
0,0.00725
1,0.96625
2,0.0265
"multimodality","value"
0,0.01075
1,0.9645
2,0.0245
3,0.00025
"multimodality","value"
0,0.00475
1,0.98075
2,0.0145
"multimodality","value"
0,0.0025
1,0.9465
2,0.04525
3,0.00575
"multimodality","value"
0,0.01
1,0.97875
2,0.011
3,0.00025
"multimodality","value"
0,0.0195
1,0.9505
2,0.02925
3,0.00075
"multimodality","value"
0,0.004
1,0.98825
2,0.00725
4,5e-04
"multimodality","value"
0,0.01925
1,0.969
2,0.0115
3,0.00025
"multimodality","value"
0,0.002
1,0.9455
2,0.0525
"multimodality","value"
0,0.02
1,0.94425
2,0.03575
"multimodality","value"
0,0.0335
1,0.84375
2,0.12225
3,5e-04
"multimodality","value"
0,0.04525
1,0.76
2,0.194
3,0.00075
"multimodality","value"
0,0.011
1,0.9785
2,0.0105
"multimodality","value"
0,0.085
1,0.895
2,0.01975
3,0.00025
"multimodality","value"
0,0.0045
1,0.9935
2,0.002
"multimodality","value"
0,0.01775
1,0.9615
2,0.02075
"multimodality","value"
0,0.02325
1,0.799
2,0.17575
3,0.002
"multimodality","value"
0,0.0675
1,0.89625
2,0.03425
3,0.002
"multimodality","value"
0,0.056
1,0.911
2,0.033
"multimodality","value"
0,0.09675
1,0.8755
2,0.0275
3,0.00025
"multimodality","value"
0,0.02325
1,0.963
2,0.01375
"multimodality","value"
0,0.00425
1,0.9855
2,0.01025
"multimodality","value"
0,0.0155
1,0.91325
2,0.07025
3,0.001
"multimodality","value"
0,0.1905
1,0.7935
2,0.01575
3,0.00025
"multimodality","value"
0,0.00675
1,0.9795
2,0.01375
"multimodality","value"
0,0.04325
1,0.92925
2,0.02725
3,0.00025
"multimodality","value"
0,0.0255
1,0.9665
2,0.008
"multimodality","value"
0,0.00575
1,0.572
2,0.4215
3,0.00075
"multimodality","value"
0,0.004
1,0.99125
2,0.00475
"multimodality","value"
0,0.0015
1,0.99025
2,0.00825
