0,0.00725
1,0.96825
2,0.024
3,5e-04
"multimodality","value"
0,0.00875
1,0.879
2,0.112
3,0.00025
"multimodality","value"
0,0.00075
1,0.9965
2,0.00275
"multimodality","value"
0,0.0165
1,0.96725
2,0.016
3,0.00025
"multimodality","value"
0,0.03
1,0.91625
2,0.05375
"multimodality","value"
0,0.00075
1,0.92375
2,0.0755
"multimodality","value"
0,0.00025
1,0.98925
2,0.0105
"multimodality","value"
0,0.001
1,0.99875
2,0.00025
"multimodality","value"
0,0.00075
1,0.99925
"multimodality","value"
0,0.0035
1,0.98975
2,0.00675
"multimodality","value"
0,0.0035
1,0.96275
2,0.03375
"multimodality","value"
0,5e-04
1,0.99575
2,0.00375
"multimodality","value"
0,0.006
1,0.98175
2,0.012
3,0.00025
"multimodality","value"
0,0.002
1,0.98875
2,0.00925
"multimodality","value"
0,0.0285
1,0.95125
2,0.02
3,0.00025
"multimodality","value"
0,0.01
1,0.96575
2,0.024
3,0.00025
"multimodality","value"
0,0.031
1,0.9395
2,0.0295
"multimodality","value"
0,0.096
1,0.84975
2,0.05425
"multimodality","value"
0,5e-04
1,0.9995
"multimodality","value"
0,0.01525
1,0.97775
2,0.007
"multimodality","value"
0,0.00525
1,0.96225
2,0.03225
3,0.00025
"multimodality","value"
0,0.04
1,0.88525
2,0.07475
"multimodality","value"
0,0.00425
1,0.97275
2,0.02275
3,0.00025
"multimodality","value"
0,0.007
1,0.949
2,0.0405
3,0.0035
"multimodality","value"
0,0.0075
1,0.964
2,0.028
3,5e-04
"multimodality","value"
0,0.04925
1,0.9225
2,0.028
3,0.00025
"multimodality","value"
0,0.013
1,0.94525
2,0.041
3,0.00075
"multimodality","value"
0,0.023
1,0.91475
2,0.06225
"multimodality","value"
1,0.988
2,0.012
"multimodality","value"
0,0.00125
1,0.9895
2,0.00925
"multimodality","value"
0,0.00025
1,0.98175
2,0.018
"multimodality","value"
0,0.00525
1,0.9435
2,0.0505
3,0.00075
"multimodality","value"
0,0.022
1,0.89725
2,0.08
3,0.00075
"multimodality","value"
0,0.01575
1,0.975
2,0.00925
"multimodality","value"
0,0.001
1,0.9735
2,0.02375
3,0.00175
"multimodality","value"
0,0.00425
1,0.99025
2,0.0055
"multimodality","value"
0,0.00375
1,0.987
2,0.00925
"multimodality","value"
0,0.004
1,0.9735
2,0.02225
3,0.00025
"multimodality","value"
0,0.00675
1,0.98225
2,0.011
"multimodality","value"
0,0.01525
1,0.9695
2,0.01525
"multimodality","value"
0,0.00875
1,0.71075
2,0.27875
3,0.00175
"multimodality","value"
0,0.00075
1,0.99675
2,0.0025
"multimodality","value"
0,0.0065
1,0.933
2,0.06025
3,0.00025
"multimodality","value"
0,0.00075
1,0.99475
2,0.0045
"multimodality","value"
0,0.00125
1,0.99625
2,0.0025
"multimodality","value"
0,0.00075
1,0.9965
2,0.0025
3,0.00025
"multimodality","value"
0,0.02575
1,0.636
2,0.3375
3,0.00075
"multimodality","value"
0,0.00175
1,0.9975
2,5e-04
3,0.00025
"multimodality","value"
0,0.001
1,0.9955
2,0.0035
"multimodality","value"
0,0.081
1,0.88675
2,0.03225
"multimodality","value"
0,5e-04
1,0.99825
2,0.00125
"multimodality","value"
0,0.0045
1,0.992
2,0.00325
3,0.00025
"multimodality","value"
0,0.01075
1,0.93925
2,0.04975
3,0.00025
"multimodality","value"
0,0.0185
1,0.95975
2,0.02125
3,5e-04
"multimodality","value"
0,0.0055
1,0.9865
2,0.008
"multimodality","value"
0,0.26825
1,0.689
2,0.041
3,0.00175
"multimodality","value"
0,0.011
1,0.96925
2,0.0195
3,0.00025
"multimodality","value"
0,0.00075
1,0.78675
2,0.212
3,5e-04
"multimodality","value"
0,5e-04
1,0.9995
"multimodality","value"
0,0.008
1,0.985
2,0.007
"multimodality","value"
0,0.00075
1,0.999
2,0.00025
"multimodality","value"
0,0.00225
1,0.99225
2,0.00525
3,0.00025
"multimodality","value"
0,0.01125
1,0.97975
2,0.00875
3,0.00025
