"multimodality","value"
0,0.66675
1,0.32525
2,0.008
"multimodality","value"
0,0.768
1,0.2255
2,0.0065
"multimodality","value"
0,0.565
1,0.4215
2,0.01325
3,0.00025
"multimodality","value"
0,0.48625
1,0.51
2,0.0035
3,0.00025
"multimodality","value"
0,0.798
1,0.19525
2,0.00675
"multimodality","value"
0,0.67575
1,0.31825
2,0.00575
3,0.00025
"multimodality","value"
0,0.49375
1,0.4965
2,0.00975
"multimodality","value"
0,0.72925
1,0.2625
2,0.00825
"multimodality","value"
0,0.689
1,0.3015
2,0.0095
"multimodality","value"
0,0.55525
1,0.43775
2,0.007
"multimodality","value"
0,0.759
1,0.23225
2,0.00875
"multimodality","value"
0,0.67725
1,0.31975
2,0.003
"multimodality","value"
0,0.68475
1,0.30525
2,0.01
"multimodality","value"
0,0.7625
1,0.22925
2,0.00825
"multimodality","value"
0,0.74775
1,0.244
2,0.00825
"multimodality","value"
0,0.55975
1,0.43525
2,0.005
"multimodality","value"
0,0.678
1,0.31375
2,0.00825
"multimodality","value"
0,0.73575
1,0.256
2,0.00825
"multimodality","value"
0,0.47975
1,0.506
2,0.01425
"multimodality","value"
0,0.55925
1,0.42375
2,0.017
"multimodality","value"
0,0.35025
1,0.6445
2,0.00525
"multimodality","value"
0,0.39975
1,0.589
2,0.01125
"multimodality","value"
0,0.27575
1,0.71125
2,0.013
"multimodality","value"
0,0.5265
1,0.46475
2,0.0085
3,0.00025
"multimodality","value"
0,0.5665
1,0.43
2,0.0035
"multimodality","value"
0,0.53875
1,0.44975
2,0.0115
"multimodality","value"
0,0.86225
1,0.1305
2,0.007
3,0.00025
"multimodality","value"
0,0.54075
1,0.44875
2,0.0105
"multimodality","value"
0,0.698
1,0.29475
2,0.00675
3,5e-04
"multimodality","value"
0,0.67125
1,0.3195
2,0.009
3,0.00025
"multimodality","value"
0,0.85975
1,0.13775
2,0.0025
"multimodality","value"
0,0.83325
1,0.159
2,0.00775
"multimodality","value"
0,0.4755
1,0.5185
2,0.006
"multimodality","value"
0,0.53425
1,0.45375
2,0.012
"multimodality","value"
0,0.61425
1,0.37625
2,0.0095
"multimodality","value"
0,0.16375
1,0.823
2,0.01325
"multimodality","value"
0,0.533
1,0.459
2,0.008
"multimodality","value"
0,0.773
1,0.22225
2,0.00475
"multimodality","value"
0,0.6695
1,0.32025
2,0.00975
3,5e-04
"multimodality","value"
0,0.4525
1,0.51675
2,0.03075
"multimodality","value"
0,0.81725
1,0.17525
2,0.00725
3,0.00025
"multimodality","value"
0,0.5235
1,0.46675
2,0.0095
3,0.00025
"multimodality","value"
0,0.74125
1,0.24775
2,0.011
"multimodality","value"
0,0.595
1,0.3955
2,0.0095
"multimodality","value"
0,0.59
1,0.38725
2,0.02225
3,5e-04
"multimodality","value"
0,0.62
1,0.374
2,0.006
"multimodality","value"
0,0.59925
1,0.37575
2,0.025
"multimodality","value"
0,0.27725
1,0.717
2,0.00575
"multimodality","value"
0,0.6715
1,0.32
2,0.0085
"multimodality","value"
0,0.67425
1,0.317
2,0.00875
"multimodality","value"
0,0.5165
1,0.46475
2,0.0185
3,0.00025
"multimodality","value"
0,0.579
1,0.40975
2,0.011
3,0.00025
"multimodality","value"
0,0.679
1,0.3105
2,0.01025
3,0.00025
"multimodality","value"
0,0.63725
1,0.34625
2,0.01625
3,0.00025
"multimodality","value"
0,0.63025
1,0.361
2,0.00875
"multimodality","value"
0,0.69925
1,0.2985
2,0.00225
"multimodality","value"
0,0.59425
1,0.3975
2,0.00825
"multimodality","value"
0,0.60075
1,0.39625
2,0.003
"multimodality","value"
0,0.41475
1,0.568
2,0.017
3,0.00025
"multimodality","value"
0,0.5855
1,0.40225
2,0.01225
"multimodality","value"
0,0.561
1,0.433
2,0.006
"multimodality","value"
0,0.6105
1,0.377
2,0.0125
"multimodality","value"
0,0.694
1,0.29225
2,0.0135
3,0.00025
"multimodality","value"
0,0.5095
1,0.48125
2,0.00925
"multimodality","value"
0,0.47125
1,0.514
2,0.01475
"multimodality","value"
0,0.64225
1,0.34625
2,0.0115
"multimodality","value"
0,0.763
1,0.235
2,0.002
"multimodality","value"
0,0.497
1,0.494
2,0.009
"multimodality","value"
0,0.76625
1,0.227
2,0.00675
"multimodality","value"
0,0.6935
1,0.29275
2,0.01375
"multimodality","value"
0,0.6615
1,0.32975
2,0.0085
3,0.00025
"multimodality","value"
0,0.74525
1,0.25075
2,0.004
"multimodality","value"
0,0.70075
1,0.29025
2,0.00875
3,0.00025
"multimodality","value"
0,0.6235
1,0.36375
2,0.01275
"multimodality","value"
0,0.60475
1,0.37725
2,0.0175
3,5e-04
"multimodality","value"
0,0.3465
1,0.64675
2,0.00675
"multimodality","value"
0,0.442
1,0.5495
2,0.0085
"multimodality","value"
0,0.50625
1,0.4805
2,0.01325
"multimodality","value"
0,0.72525
1,0.2595
2,0.0145
3,0.00075
"multimodality","value"
0,0.42775
1,0.5655
2,0.00675
"multimodality","value"
0,0.68525
1,0.3
2,0.01475
"multimodality","value"
0,0.49025
1,0.49925
2,0.0105
"multimodality","value"
0,0.4295
1,0.53525
2,0.03525
"multimodality","value"
0,0.73875
1,0.24875
2,0.0125
"multimodality","value"
0,0.549
1,0.4445
2,0.0065
"multimodality","value"
0,0.61775
1,0.3765
2,0.00575
"multimodality","value"
0,0.6355
1,0.356
2,0.0085
"multimodality","value"
0,0.607
1,0.38075
2,0.012
3,0.00025
"multimodality","value"
0,0.847
1,0.1485
2,0.0045
"multimodality","value"
0,0.568
1,0.42375
2,0.008
3,0.00025
"multimodality","value"
0,0.5
1,0.48675
2,0.013
3,0.00025
"multimodality","value"
0,0.68375
1,0.31275
2,0.0035
"multimodality","value"
0,0.66625
1,0.32425
2,0.0095
"multimodality","value"
0,0.61775
1,0.3805
2,0.00175
"multimodality","value"
0,0.5355
1,0.452
2,0.0125
"multimodality","value"
0,0.6035
1,0.38275
2,0.0135
3,0.00025
"multimodality","value"
0,0.60725
1,0.37125
2,0.02125
3,0.00025
"multimodality","value"
0,0.7215
1,0.27825
2,0.00025
"multimodality","value"
0,0.84125
1,0.1525
2,0.006
3,0.00025
"multimodality","value"
0,0.37175
1,0.6225
2,0.00575
