"multimodality","value"
0,0.3135
1,0.67425
2,0.01225
"multimodality","value"
0,0.571
1,0.408
2,0.02075
3,0.00025
"multimodality","value"
0,0.57625
1,0.3785
2,0.045
3,0.00025
"multimodality","value"
0,0.34525
1,0.61225
2,0.0425
"multimodality","value"
0,0.406
1,0.55125
2,0.0425
3,0.00025
"multimodality","value"
0,0.55975
1,0.4315
2,0.00875
"multimodality","value"
0,0.38425
1,0.60025
2,0.0155
"multimodality","value"
0,0.24725
1,0.737
2,0.0155
3,0.00025
"multimodality","value"
0,0.153
1,0.8355
2,0.0115
"multimodality","value"
0,0.43825
1,0.542
2,0.0195
3,0.00025
"multimodality","value"
0,0.40675
1,0.563
2,0.02975
3,5e-04
"multimodality","value"
0,0.47875
1,0.5115
2,0.00975
"multimodality","value"
0,0.585
1,0.38325
2,0.0315
3,0.00025
"multimodality","value"
0,0.4465
1,0.51775
2,0.03525
3,0.00025
4,0.00025
"multimodality","value"
0,0.587
1,0.35125
2,0.061
3,0.00075
"multimodality","value"
0,0.13275
1,0.84775
2,0.01925
3,0.00025
"multimodality","value"
0,0.429
1,0.51075
2,0.06
3,0.00025
"multimodality","value"
0,0.1715
1,0.79825
2,0.03
3,0.00025
"multimodality","value"
0,0.69725
1,0.288
2,0.01475
"multimodality","value"
0,0.48875
1,0.48625
2,0.025
"multimodality","value"
0,0.435
1,0.5595
2,0.00525
3,0.00025
"multimodality","value"
0,0.3375
1,0.6325
2,0.03
"multimodality","value"
0,0.53975
1,0.42825
2,0.03175
3,0.00025
"multimodality","value"
0,0.46975
1,0.52075
2,0.00925
3,0.00025
"multimodality","value"
0,0.20225
1,0.70425
2,0.092
3,0.0015
"multimodality","value"
0,0.695
1,0.29775
2,0.007
3,0.00025
"multimodality","value"
0,0.414
1,0.57275
2,0.01325
"multimodality","value"
0,0.19975
1,0.777
2,0.02325
"multimodality","value"
0,0.324
1,0.66675
2,0.009
3,0.00025
"multimodality","value"
0,0.523
1,0.4615
2,0.015
3,5e-04
"multimodality","value"
0,0.435
1,0.54225
2,0.02275
"multimodality","value"
0,0.4265
1,0.553
2,0.02025
3,0.00025
"multimodality","value"
0,0.50275
1,0.4505
2,0.04675
"multimodality","value"
0,0.3275
1,0.63075
2,0.0415
3,0.00025
"multimodality","value"
0,0.361
1,0.62325
2,0.0155
3,0.00025
"multimodality","value"
0,0.51825
1,0.45475
2,0.027
"multimodality","value"
0,0.55025
1,0.43625
2,0.01325
3,0.00025
"multimodality","value"
0,0.73425
1,0.22825
2,0.0375
