"multimodality","value"
0,0.71175
1,0.268
2,0.02025
"multimodality","value"
0,0.0965
1,0.86625
2,0.03725
"multimodality","value"
0,0.10325
1,0.873
2,0.0235
3,0.00025
"multimodality","value"
0,0.26375
1,0.69925
2,0.0365
3,5e-04
"multimodality","value"
0,0.09325
1,0.8905
2,0.01625
"multimodality","value"
0,0.4035
1,0.557
2,0.0395
"multimodality","value"
0,0.44275
1,0.53025
2,0.027
"multimodality","value"
0,0.31325
1,0.66375
2,0.023
"multimodality","value"
0,0.2925
1,0.66975
2,0.037
3,0.00075
"multimodality","value"
0,0.6395
1,0.335
2,0.025
3,5e-04
"multimodality","value"
0,0.3595
1,0.603
2,0.0375
"multimodality","value"
0,0.10925
1,0.8715
2,0.01925
"multimodality","value"
0,0.13925
1,0.82625
2,0.03425
3,0.00025
"multimodality","value"
0,0.574
1,0.38775
2,0.038
3,0.00025
"multimodality","value"
0,0.40375
1,0.56375
2,0.0325
"multimodality","value"
0,0.42275
1,0.552
2,0.02425
3,0.001
"multimodality","value"
0,0.58925
1,0.38325
2,0.0275
"multimodality","value"
0,0.4025
1,0.5535
2,0.043
3,0.001
"multimodality","value"
0,0.17575
1,0.815
2,0.009
3,0.00025
"multimodality","value"
0,0.17325
1,0.77525
2,0.05075
3,0.00075
"multimodality","value"
0,0.29575
1,0.67675
2,0.0275
"multimodality","value"
0,0.46525
1,0.505
2,0.02975
"multimodality","value"
0,0.19825
1,0.76975
2,0.03125
3,0.00075
"multimodality","value"
0,0.14775
1,0.82525
2,0.027
"multimodality","value"
0,0.6165
1,0.351
2,0.0325
"multimodality","value"
0,0.21625
1,0.749
2,0.03475
"multimodality","value"
0,0.64025
1,0.32
2,0.039
3,0.00075
"multimodality","value"
0,0.28175
1,0.6745
2,0.04325
3,5e-04
"multimodality","value"
0,0.37325
1,0.59575
2,0.0305
3,0.00025
4,0.00025
"multimodality","value"
0,0.19325
1,0.774
2,0.0325
3,0.00025
"multimodality","value"
0,0.3975
1,0.579
2,0.0235
"multimodality","value"
0,0.4875
1,0.481
2,0.03125
3,0.00025
"multimodality","value"
0,0.50525
1,0.42175
2,0.0725
3,5e-04
"multimodality","value"
0,0.3585
1,0.61225
2,0.02925
"multimodality","value"
0,0.26375
1,0.71425
2,0.02175
3,0.00025
"multimodality","value"
0,0.8345
1,0.1575
2,0.008
"multimodality","value"
0,0.26425
1,0.69525
2,0.0405
"multimodality","value"
0,0.2675
1,0.698
2,0.034
3,5e-04
"multimodality","value"
0,0.04825
1,0.937
2,0.01475
"multimodality","value"
0,0.1695
1,0.80075
2,0.02975
"multimodality","value"
0,0.495
1,0.453
2,0.0515
3,5e-04
"multimodality","value"
0,0.59625
1,0.37275
2,0.03075
3,0.00025
"multimodality","value"
0,0.1805
1,0.7485
2,0.07075
3,0.00025
"multimodality","value"
0,0.103
1,0.81725
2,0.0795
3,0.00025
"multimodality","value"
0,0.376
1,0.586
2,0.03725
3,0.00075
"multimodality","value"
0,0.32825
1,0.58725
2,0.08375
3,0.00075
"multimodality","value"
0,0.722
1,0.26625
2,0.01175
"multimodality","value"
0,0.4355
1,0.494
2,0.069
3,0.0015
"multimodality","value"
0,0.44375
1,0.525
2,0.0305
3,0.00075
"multimodality","value"
0,0.34375
1,0.617
2,0.03775
3,0.0015
"multimodality","value"
0,0.61725
1,0.36275
2,0.01975
3,0.00025
"multimodality","value"
0,0.1325
1,0.84525
2,0.02225
"multimodality","value"
0,0.10875
1,0.87375
2,0.0175
"multimodality","value"
0,0.224
1,0.732
2,0.04325
3,0.00075
"multimodality","value"
0,0.44825
1,0.50125
2,0.049
3,0.0015
"multimodality","value"
0,0.14625
1,0.81825
2,0.0355
"multimodality","value"
0,0.08625
1,0.893
2,0.02
3,0.00075
"multimodality","value"
0,0.1595
1,0.752
2,0.0885
"multimodality","value"
0,0.471
1,0.49575
2,0.0325
3,0.00075
"multimodality","value"
0,0.11725
1,0.81225
2,0.07
3,5e-04
"multimodality","value"
0,0.302
1,0.65775
2,0.0395
3,0.00075
"multimodality","value"
0,0.577
1,0.40275
2,0.02025
"multimodality","value"
0,0.31375
1,0.666
2,0.02025
"multimodality","value"
0,0.44825
1,0.5045
2,0.047
3,0.00025
"multimodality","value"
0,0.39825
1,0.56625
2,0.03525
3,0.00025
"multimodality","value"
0,0.0505
1,0.94
2,0.0095
"multimodality","value"
0,0.4345
1,0.5305
2,0.03425
3,0.00075
"multimodality","value"
0,0.249
1,0.71975
2,0.031
3,0.00025
"multimodality","value"
0,0.76475
1,0.19925
2,0.03475
3,0.00125
"multimodality","value"
0,0.282
1,0.66875
2,0.04875
3,5e-04
"multimodality","value"
0,0.179
1,0.80625
2,0.01475
"multimodality","value"
0,0.125
1,0.8645
2,0.0105
"multimodality","value"
0,0.29625
1,0.6745
2,0.02925
"multimodality","value"
0,0.2445
1,0.712
2,0.0425
3,0.001
"multimodality","value"
0,0.377
1,0.6065
2,0.016
3,5e-04
"multimodality","value"
0,0.5925
1,0.373
2,0.03425
3,0.00025
"multimodality","value"
0,0.2345
1,0.733
2,0.0325
"multimodality","value"
0,0.59025
1,0.3835
2,0.026
3,0.00025
"multimodality","value"
0,0.593
1,0.37825
2,0.02875
"multimodality","value"
0,0.16675
1,0.79875
2,0.03425
3,0.00025
"multimodality","value"
0,0.40425
1,0.57225
2,0.0235
"multimodality","value"
0,0.26375
1,0.70475
2,0.03075
3,0.00075
"multimodality","value"
0,0.3605
1,0.60925
2,0.02975
3,5e-04
"multimodality","value"
0,0.7525
1,0.2275
2,0.02
"multimodality","value"
0,0.15075
1,0.83
2,0.01875
3,5e-04
"multimodality","value"
0,0.11975
1,0.84975
2,0.03025
3,0.00025
"multimodality","value"
0,0.11325
1,0.82975
2,0.05625
3,0.00075
"multimodality","value"
0,0.2355
1,0.742
2,0.02225
3,0.00025
"multimodality","value"
0,0.732
1,0.24025
2,0.0275
3,0.00025
"multimodality","value"
0,0.431
1,0.535
2,0.03325
3,0.00075
"multimodality","value"
0,0.555
1,0.40975
2,0.03525
"multimodality","value"
0,0.448
1,0.51775
2,0.034
3,0.00025
"multimodality","value"
0,0.246
1,0.735
2,0.019
"multimodality","value"
0,0.3545
1,0.62675
2,0.01825
3,5e-04
"multimodality","value"
0,0.24775
1,0.6995
2,0.05175
3,0.001
"multimodality","value"
0,0.6465
1,0.3375
2,0.016
"multimodality","value"
0,0.38225
1,0.5775
2,0.04025
"multimodality","value"
0,0.6855
1,0.29975
2,0.01475
"multimodality","value"
0,0.07725
1,0.91375
2,0.00875
3,0.00025
"multimodality","value"
0,0.44725
1,0.5195
2,0.0325
3,5e-04
4,0.00025
